day,hour_of_day,transaction_type,old_balance_orig,amount,new_balance_orig,balance_change_orig,old_balance_dest,new_balance_dest,balance_change_dest,dest_is_merchant,zero_orig_balance,is_fraud,fraud_label
1,20,CASH_IN,589963.21,366280.63,956243.84,366280.63,758719.03,392438.4,-366280.63,0,0,0,legitimate
2,19,CASH_OUT,0.0,398046.44,0.0,0.0,36978408.79,37376455.22,398046.43,0,1,0,legitimate
1,9,CASH_OUT,0.0,772211.6,0.0,0.0,1198459.49,2370541.97,1172082.48,0,1,0,legitimate
2,19,CASH_IN,22748.0,175284.54,198032.54,175284.54,159078.0,0.0,-159078.0,0,0,0,legitimate
1,19,PAYMENT,2233.73,10651.15,0.0,-2233.73,0.0,0.0,0.0,1,0,0,legitimate
2,20,TRANSFER,0.0,413208.57,0.0,0.0,1003489.42,1416697.99,413208.57,0,1,0,legitimate
1,17,CASH_OUT,0.0,65987.28,0.0,0.0,2221271.36,2287258.64,65987.28,0,1,0,legitimate
2,18,PAYMENT,210921.6,8845.33,202076.27,-8845.33,0.0,0.0,0.0,1,0,0,legitimate
1,6,PAYMENT,276.0,19937.81,0.0,-276.0,0.0,0.0,0.0,1,0,0,legitimate
1,11,CASH_OUT,0.0,225647.0,0.0,0.0,1179506.97,1581487.26,401980.29,0,1,0,legitimate
2,17,CASH_OUT,0.0,4879.6,0.0,0.0,190535.82,195415.42,4879.6,0,1,0,legitimate
1,11,CASH_IN,805524.46,324204.26,1129728.72,324204.26,1365021.62,2631687.71,1266666.09,0,0,0,legitimate
1,18,CASH_OUT,210466.4,246199.34,0.0,-210466.4,62305.84,308505.18,246199.34,0,0,0,legitimate
1,16,CASH_OUT,0.0,25683.87,0.0,0.0,322101.94,347785.82,25683.88,0,1,0,legitimate
1,18,CASH_IN,8443950.83,130848.09,8574798.92,130848.09,498233.97,367385.88,-130848.09,0,0,0,legitimate
1,13,CASH_IN,20484.0,617034.56,637518.56,617034.56,9282154.63,8665120.07,-617034.56,0,0,0,legitimate
1,17,CASH_OUT,0.0,193530.72,0.0,0.0,1984267.37,2177798.09,193530.72,0,1,0,legitimate
1,10,PAYMENT,5709.0,11975.18,0.0,-5709.0,0.0,0.0,0.0,1,0,0,legitimate
2,20,CASH_OUT,2149.0,239279.02,0.0,-2149.0,0.0,239279.02,239279.02,0,0,0,legitimate
1,12,CASH_OUT,0.0,89712.97,0.0,0.0,3167753.06,3513019.38,345266.32,0,1,0,legitimate
1,8,PAYMENT,0.0,1913.19,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,CASH_IN,654291.71,232267.7,886559.4,232267.69,772367.79,456666.95,-315700.84,0,0,0,legitimate
1,11,CASH_OUT,0.0,52378.1,0.0,0.0,312024.81,364402.9,52378.09,0,1,0,legitimate
2,12,CASH_OUT,165970.5,31895.89,134074.61,-31895.89,656239.27,688135.17,31895.9,0,0,0,legitimate
1,16,CASH_OUT,0.0,120082.98,0.0,0.0,943493.42,1063576.4,120082.98,0,1,0,legitimate
2,11,CASH_OUT,21352.0,171108.29,0.0,-21352.0,5238378.24,5409486.53,171108.29,0,0,0,legitimate
1,13,PAYMENT,0.0,7361.77,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,PAYMENT,20886.0,19466.25,1419.75,-19466.25,0.0,0.0,0.0,1,0,0,legitimate
2,12,PAYMENT,0.0,4812.71,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,17,CASH_OUT,0.0,83918.77,0.0,0.0,11958556.23,12042475.0,83918.77,0,1,0,legitimate
2,18,PAYMENT,0.0,8252.6,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,CASH_IN,11711.0,164020.96,175731.96,164020.96,93103.81,0.0,-93103.81,0,0,0,legitimate
1,14,PAYMENT,2861.0,4572.78,0.0,-2861.0,0.0,0.0,0.0,1,0,0,legitimate
1,18,TRANSFER,334.0,773888.86,0.0,-334.0,0.0,801795.35,801795.35,0,0,0,legitimate
1,12,TRANSFER,9818.07,2225437.83,0.0,-9818.07,6060509.32,8285947.15,2225437.83,0,0,0,legitimate
2,10,PAYMENT,0.0,13117.28,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,TRANSFER,0.0,1445120.23,0.0,0.0,1926754.96,3514945.81,1588190.85,0,1,0,legitimate
1,9,TRANSFER,0.0,840847.0,0.0,0.0,3406387.59,4247234.59,840847.0,0,1,0,legitimate
1,4,TRANSFER,31431.0,170889.82,0.0,-31431.0,0.0,63011.84,63011.84,0,0,0,legitimate
2,18,PAYMENT,0.0,32259.84,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,17,CASH_IN,3609365.86,97114.44,3706480.31,97114.45,1841095.28,1743980.83,-97114.45,0,0,0,legitimate
1,2,CASH_IN,3859023.6,142596.78,4001620.38,142596.78,1604372.08,1116289.38,-488082.7,0,0,0,legitimate
1,14,CASH_OUT,652.0,50949.36,0.0,-652.0,169712.53,220661.89,50949.36,0,0,0,legitimate
1,10,PAYMENT,0.0,23186.97,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,CASH_IN,90161.0,377892.92,468053.92,377892.92,58819.27,0.0,-58819.27,0,0,0,legitimate
2,18,CASH_OUT,307495.0,5219.06,302275.94,-5219.06,0.0,0.0,0.0,0,0,0,legitimate
2,9,CASH_IN,32345.0,354982.2,387327.2,354982.2,3744256.61,3389274.41,-354982.2,0,0,0,legitimate
2,24,PAYMENT,16740.0,4752.67,11987.33,-4752.67,0.0,0.0,0.0,1,0,0,legitimate
1,18,PAYMENT,0.0,11999.97,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,PAYMENT,185737.6,2332.55,183405.05,-2332.55,0.0,0.0,0.0,1,0,0,legitimate
1,14,CASH_IN,4555153.34,74004.11,4629157.44,74004.1,598409.12,524405.01,-74004.11,0,0,0,legitimate
1,11,CASH_OUT,12461.0,12461.0,0.0,-12461.0,27964.11,40425.11,12461.0,0,0,1,fraud
2,21,PAYMENT,41226.28,22245.5,18980.78,-22245.5,0.0,0.0,0.0,1,0,0,legitimate
2,16,PAYMENT,0.0,7941.43,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,10,CASH_OUT,103989.0,509108.98,0.0,-103989.0,249191.57,783325.61,534134.04,0,0,0,legitimate
2,18,CASH_OUT,0.0,49879.79,0.0,0.0,3262428.39,3312308.18,49879.79,0,1,0,legitimate
1,13,CASH_OUT,518296.16,152337.97,365958.18,-152337.98,240380.24,392718.22,152337.98,0,0,0,legitimate
3,20,CASH_OUT,281743.12,281743.12,0.0,-281743.12,158099.98,439843.09,281743.11,0,0,1,fraud
2,19,CASH_OUT,0.0,173193.61,0.0,0.0,1044278.94,1217472.56,173193.62,0,1,0,legitimate
1,19,CASH_OUT,0.0,319064.93,0.0,0.0,1786661.83,2363817.16,577155.33,0,1,0,legitimate
2,19,PAYMENT,0.0,3563.34,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,8,CASH_OUT,0.0,15633.43,0.0,0.0,21166.0,6399876.57,6378710.57,0,1,0,legitimate
1,10,CASH_OUT,0.0,245702.5,0.0,0.0,302403.82,0.0,-302403.82,0,1,0,legitimate
2,19,CASH_IN,7245957.49,54587.22,7300544.71,54587.22,140387.69,85800.47,-54587.22,0,0,0,legitimate
2,19,PAYMENT,31270.0,13477.62,17792.38,-13477.62,0.0,0.0,0.0,1,0,0,legitimate
2,13,PAYMENT,601578.04,11314.28,590263.76,-11314.28,0.0,0.0,0.0,1,0,0,legitimate
1,12,CASH_IN,8534698.23,72034.69,8606732.92,72034.69,2266481.44,2194446.75,-72034.69,0,0,0,legitimate
3,20,TRANSFER,5800988.12,5800988.12,0.0,-5800988.12,0.0,0.0,0.0,0,0,1,fraud
2,10,CASH_OUT,104777.78,168938.79,0.0,-104777.78,1773757.75,1942696.54,168938.79,0,0,0,legitimate
1,17,CASH_OUT,2458.0,117150.59,0.0,-2458.0,5791984.67,6233317.49,441332.82,0,0,0,legitimate
2,9,CASH_OUT,0.0,215957.07,0.0,0.0,3482564.23,3698521.3,215957.07,0,1,0,legitimate
2,9,CASH_OUT,0.0,24999.49,0.0,0.0,132528.0,157527.49,24999.49,0,1,0,legitimate
1,17,PAYMENT,476774.11,10116.75,466657.36,-10116.75,0.0,0.0,0.0,1,0,0,legitimate
1,11,CASH_OUT,64594.76,121547.67,0.0,-64594.76,8905585.43,10861105.19,1955519.76,0,0,0,legitimate
2,16,CASH_OUT,320666.96,370716.15,0.0,-320666.96,1898178.34,2268894.49,370716.15,0,0,0,legitimate
2,18,CASH_OUT,0.0,236393.85,0.0,0.0,575064.89,811458.74,236393.85,0,1,0,legitimate
3,18,CASH_OUT,7169129.94,7169129.94,0.0,-7169129.94,0.0,7169129.94,7169129.94,0,0,1,fraud
1,11,PAYMENT,87842.07,14440.93,73401.14,-14440.93,0.0,0.0,0.0,1,0,0,legitimate
2,19,TRANSFER,160638.0,440353.47,0.0,-160638.0,88457.06,528810.52,440353.46,0,0,0,legitimate
1,9,PAYMENT,0.0,760.52,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,20,CASH_OUT,49688.0,161799.17,0.0,-49688.0,2387423.13,2235353.14,-152069.99,0,0,0,legitimate
1,10,CASH_OUT,0.0,116192.74,0.0,0.0,175574.49,291767.24,116192.75,0,1,0,legitimate
1,1,CASH_OUT,0.0,127143.23,0.0,0.0,587422.29,877201.48,289779.19,0,1,0,legitimate
2,17,PAYMENT,0.0,11056.13,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,15,TRANSFER,0.0,81462.41,0.0,0.0,372483.89,177096.11,-195387.78,0,1,0,legitimate
2,16,CASH_OUT,0.0,373492.6,0.0,0.0,614480.23,987972.83,373492.6,0,1,0,legitimate
2,9,CASH_OUT,165.0,23883.1,0.0,-165.0,231106.3,254989.4,23883.1,0,0,0,legitimate
1,14,PAYMENT,0.0,3436.6,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,13,CASH_IN,34282.0,115599.29,149881.29,115599.29,281174.8,165575.51,-115599.29,0,0,0,legitimate
1,16,PAYMENT,72667.0,4206.62,68460.38,-4206.62,0.0,0.0,0.0,1,0,0,legitimate
1,16,CASH_IN,1119117.31,2661.82,1121779.13,2661.82,119626.0,116964.18,-2661.82,0,0,0,legitimate
1,16,PAYMENT,346317.23,7223.4,339093.84,-7223.39,0.0,0.0,0.0,1,0,0,legitimate
1,13,CASH_OUT,11161.0,105212.28,0.0,-11161.0,217992.54,441628.89,223636.35,0,0,0,legitimate
1,15,PAYMENT,221777.32,18078.27,203699.06,-18078.26,0.0,0.0,0.0,1,0,0,legitimate
1,20,CASH_IN,1391416.89,30316.94,1421733.83,30316.94,488312.89,610709.66,122396.77,0,0,0,legitimate
1,11,CASH_OUT,0.0,419304.45,0.0,0.0,2430129.93,2849434.38,419304.45,0,1,0,legitimate
1,16,PAYMENT,280648.29,15206.56,265441.73,-15206.56,0.0,0.0,0.0,1,0,0,legitimate
2,20,CASH_OUT,16713.0,126012.4,0.0,-16713.0,410648.26,536660.67,126012.41,0,0,0,legitimate
1,18,CASH_OUT,0.0,328840.93,0.0,0.0,1814993.3,2686523.85,871530.55,0,1,0,legitimate
1,20,CASH_OUT,0.0,79196.75,0.0,0.0,2055769.22,2134965.97,79196.75,0,1,0,legitimate
1,24,CASH_OUT,0.0,54389.6,0.0,0.0,140426.39,194815.99,54389.6,0,1,0,legitimate
4,21,TRANSFER,269545.63,269545.63,0.0,-269545.63,0.0,0.0,0.0,0,0,1,fraud
1,11,CASH_OUT,0.0,344846.72,0.0,0.0,1843102.03,2870164.85,1027062.82,0,1,0,legitimate
2,20,CASH_IN,62276.0,104749.45,167025.45,104749.45,624369.05,519619.6,-104749.45,0,0,0,legitimate
2,13,TRANSFER,180967.56,180967.56,0.0,-180967.56,0.0,0.0,0.0,0,0,1,fraud
4,3,TRANSFER,959018.79,959018.79,0.0,-959018.79,0.0,0.0,0.0,0,0,1,fraud
2,17,CASH_OUT,0.0,128036.55,0.0,0.0,249431.05,377467.6,128036.55,0,1,0,legitimate
1,11,PAYMENT,623297.03,31873.17,591423.86,-31873.17,0.0,0.0,0.0,1,0,0,legitimate
1,11,CASH_OUT,206285.9,242280.75,0.0,-206285.9,5062234.32,5903538.0,841303.68,0,0,0,legitimate
2,14,PAYMENT,355320.43,8391.53,346928.91,-8391.52,0.0,0.0,0.0,1,0,0,legitimate
2,10,CASH_OUT,8435.0,205106.48,0.0,-8435.0,74697.92,3932816.6,3858118.68,0,0,0,legitimate
2,22,CASH_IN,204600.24,124573.44,329173.68,124573.44,1962098.48,1837525.04,-124573.44,0,0,0,legitimate
2,11,PAYMENT,10526.0,11142.52,0.0,-10526.0,0.0,0.0,0.0,1,0,0,legitimate
1,19,PAYMENT,312291.18,3774.77,308516.41,-3774.77,0.0,0.0,0.0,1,0,0,legitimate
1,11,CASH_OUT,0.0,13779.17,0.0,0.0,1695464.56,2796503.41,1101038.85,0,1,0,legitimate
2,9,TRANSFER,0.0,221672.18,0.0,0.0,1006591.39,1228263.58,221672.19,0,1,0,legitimate
2,15,CASH_OUT,5023.0,398069.12,0.0,-5023.0,0.0,415056.91,415056.91,0,0,0,legitimate
2,18,CASH_OUT,0.0,10701.82,0.0,0.0,28591.81,39293.62,10701.81,0,1,0,legitimate
1,8,CASH_OUT,0.0,209902.82,0.0,0.0,2397228.93,3018034.04,620805.11,0,1,0,legitimate
2,17,CASH_IN,2813000.83,104702.82,2917703.65,104702.82,524129.91,419427.08,-104702.83,0,0,0,legitimate
2,11,CASH_OUT,129056.0,122001.6,7054.4,-122001.6,1415860.69,1537862.29,122001.6,0,0,0,legitimate
1,8,CASH_IN,5978.0,97304.94,103282.94,97304.94,0.0,0.0,0.0,0,0,0,legitimate
1,20,PAYMENT,10395.0,8795.27,1599.73,-8795.27,0.0,0.0,0.0,1,0,0,legitimate
1,16,CASH_IN,6102.0,66460.99,72562.99,66460.99,267918.02,201457.03,-66460.99,0,0,0,legitimate
1,11,CASH_OUT,148831.23,368787.2,0.0,-148831.23,1405560.88,2953011.88,1547451.0,0,0,0,legitimate
2,19,CASH_OUT,0.0,69653.48,0.0,0.0,169963.93,239617.41,69653.48,0,1,0,legitimate
2,18,PAYMENT,53803.0,8942.26,44860.74,-8942.26,0.0,0.0,0.0,1,0,0,legitimate
1,16,PAYMENT,0.0,2468.15,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,13,CASH_IN,3304.0,501061.9,504365.9,501061.9,2877280.67,2376218.77,-501061.9,0,0,0,legitimate
2,11,CASH_IN,5161662.36,229666.2,5391328.57,229666.21,6068842.77,5839176.57,-229666.2,0,0,0,legitimate
1,19,CASH_IN,4386069.28,232561.54,4618630.81,232561.53,886735.49,654173.95,-232561.54,0,0,0,legitimate
1,9,PAYMENT,3176.0,28402.45,0.0,-3176.0,0.0,0.0,0.0,1,0,0,legitimate
1,18,PAYMENT,143855.89,4592.46,139263.42,-4592.47,0.0,0.0,0.0,1,0,0,legitimate
1,23,CASH_IN,5244517.0,382599.41,5627116.41,382599.41,3542954.52,3160355.11,-382599.41,0,0,0,legitimate
1,15,TRANSFER,201232.0,967684.5,0.0,-201232.0,168982.65,1491953.55,1322970.9,0,0,0,legitimate
1,8,CASH_IN,2305568.44,69700.97,2375269.41,69700.97,1221110.88,1414942.24,193831.36,0,0,0,legitimate
1,12,CASH_OUT,1415.0,62640.9,0.0,-1415.0,0.0,226905.93,226905.93,0,0,0,legitimate
1,7,CASH_OUT,441445.58,441445.58,0.0,-441445.58,98993.5,0.0,-98993.5,0,0,1,fraud
1,21,TRANSFER,0.0,49436.59,0.0,0.0,1380171.08,1429607.66,49436.58,0,1,0,legitimate
1,18,CASH_OUT,0.0,163319.73,0.0,0.0,287008.1,450327.84,163319.74,0,1,0,legitimate
1,16,CASH_IN,18679840.92,97274.6,18777115.52,97274.6,1798929.93,3093814.4,1294884.47,0,0,0,legitimate
2,17,CASH_IN,2877891.54,33344.53,2911236.07,33344.53,363426.42,330081.89,-33344.53,0,0,0,legitimate
2,17,CASH_IN,604699.0,143470.67,748169.67,143470.67,14806.04,0.0,-14806.04,0,0,0,legitimate
1,16,CASH_IN,22127539.0,2811.9,22130350.91,2811.91,8315754.8,8312942.9,-2811.9,0,0,0,legitimate
1,16,CASH_OUT,353662.0,218087.2,135574.8,-218087.2,1077876.21,1558173.54,480297.33,0,0,0,legitimate
1,11,PAYMENT,0.0,34354.73,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,PAYMENT,954.0,48343.5,0.0,-954.0,0.0,0.0,0.0,1,0,0,legitimate
1,15,PAYMENT,189.0,9198.2,0.0,-189.0,0.0,0.0,0.0,1,0,0,legitimate
2,13,CASH_OUT,0.0,103295.41,0.0,0.0,1557414.49,1660709.9,103295.41,0,1,0,legitimate
1,14,CASH_OUT,16096.0,88677.84,0.0,-16096.0,796.88,0.0,-796.88,0,0,0,legitimate
2,15,PAYMENT,0.0,4071.41,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,PAYMENT,0.0,1234.15,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,19,PAYMENT,2190.0,7665.43,0.0,-2190.0,0.0,0.0,0.0,1,0,0,legitimate
1,21,TRANSFER,785323.0,785323.0,0.0,-785323.0,0.0,0.0,0.0,0,0,1,fraud
2,10,CASH_OUT,0.0,316378.28,0.0,0.0,385639.36,702017.64,316378.28,0,1,0,legitimate
1,21,CASH_IN,50229.0,93255.68,143484.68,93255.68,2316.0,0.0,-2316.0,0,0,0,legitimate
1,19,CASH_OUT,297110.59,113549.39,183561.2,-113549.39,667861.76,680350.43,12488.67,0,0,0,legitimate
1,16,CASH_OUT,65308.0,2414.31,62893.69,-2414.31,2001425.48,1748678.35,-252747.13,0,0,0,legitimate
1,12,PAYMENT,0.0,6878.61,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,18,PAYMENT,10306.0,3970.05,6335.95,-3970.05,0.0,0.0,0.0,1,0,0,legitimate
2,12,CASH_IN,15277.0,143327.58,158604.58,143327.58,283879.31,140551.73,-143327.58,0,0,0,legitimate
2,19,CASH_OUT,0.0,18264.13,0.0,0.0,659541.97,677806.1,18264.13,0,1,0,legitimate
2,23,PAYMENT,56693.0,6770.54,49922.46,-6770.54,0.0,0.0,0.0,1,0,0,legitimate
1,10,CASH_OUT,10469.0,298945.56,0.0,-10469.0,0.0,317789.34,317789.34,0,0,0,legitimate
2,12,CASH_OUT,1612.0,358407.74,0.0,-1612.0,2919895.36,3278303.11,358407.75,0,0,0,legitimate
1,18,CASH_IN,16656791.86,96013.04,16752804.89,96013.03,623211.53,916716.11,293504.58,0,0,0,legitimate
1,18,PAYMENT,0.0,1169.34,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,16,DEBIT,39699.0,2425.8,37273.2,-2425.8,1425530.31,1427956.11,2425.8,0,0,0,legitimate
1,12,CASH_OUT,0.0,231961.21,0.0,0.0,675816.2,913768.45,237952.25,0,1,0,legitimate
1,9,PAYMENT,117379.4,7118.45,110260.95,-7118.45,0.0,0.0,0.0,1,0,0,legitimate
2,11,CASH_OUT,0.0,408289.75,0.0,0.0,520239.01,1244369.28,724130.27,0,1,0,legitimate
2,10,CASH_OUT,0.0,81260.2,0.0,0.0,116050.58,197310.77,81260.19,0,1,0,legitimate
1,9,CASH_IN,11593437.6,27616.57,11621054.18,27616.58,88428.39,60811.82,-27616.57,0,0,0,legitimate
1,19,PAYMENT,0.0,7768.5,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,7,PAYMENT,5885794.05,16635.68,5869158.38,-16635.67,0.0,0.0,0.0,1,0,0,legitimate
2,14,CASH_OUT,0.0,99150.4,0.0,0.0,9198377.07,9297527.47,99150.4,0,1,0,legitimate
1,20,CASH_OUT,0.0,58200.6,0.0,0.0,2108601.92,2166802.52,58200.6,0,1,0,legitimate
2,21,PAYMENT,0.0,26286.01,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,12,CASH_OUT,54814.0,152821.72,0.0,-54814.0,0.0,152821.72,152821.72,0,0,0,legitimate
2,18,CASH_OUT,518090.07,450765.91,67324.16,-450765.91,1180878.52,1631644.43,450765.91,0,0,0,legitimate
1,12,TRANSFER,31702.0,1312357.37,0.0,-31702.0,1326958.76,2639316.13,1312357.37,0,0,0,legitimate
1,14,CASH_OUT,0.0,24429.2,0.0,0.0,1234315.61,2718990.3,1484674.69,0,1,0,legitimate
1,14,CASH_IN,3662488.29,108001.98,3770490.27,108001.98,320390.1,396775.24,76385.14,0,0,0,legitimate
2,20,PAYMENT,61923.0,3220.34,58702.66,-3220.34,0.0,0.0,0.0,1,0,0,legitimate
2,12,CASH_OUT,11326.0,251278.22,0.0,-11326.0,91147.08,342425.3,251278.22,0,0,0,legitimate
1,13,CASH_OUT,204033.0,220098.58,0.0,-204033.0,216989.12,437087.7,220098.58,0,0,0,legitimate
1,19,TRANSFER,661378.08,128683.01,532695.07,-128683.01,171102.94,223272.38,52169.44,0,0,0,legitimate
2,23,CASH_OUT,0.0,125808.13,0.0,0.0,2567974.18,2693782.31,125808.13,0,1,0,legitimate
1,7,PAYMENT,540.0,9862.01,0.0,-540.0,0.0,0.0,0.0,1,0,0,legitimate
1,11,CASH_OUT,180136.71,497301.83,0.0,-180136.71,1074902.25,1572204.08,497301.83,0,0,0,legitimate
2,12,CASH_OUT,0.0,138494.93,0.0,0.0,2385728.99,2524223.93,138494.94,0,1,0,legitimate
2,11,PAYMENT,18374.86,5294.13,13080.73,-5294.13,0.0,0.0,0.0,1,0,0,legitimate
1,20,CASH_OUT,21945.0,36126.84,0.0,-21945.0,3017685.14,3053811.99,36126.85,0,0,0,legitimate
3,21,TRANSFER,2147778.33,2147778.33,0.0,-2147778.33,0.0,0.0,0.0,0,0,1,fraud
2,18,PAYMENT,0.0,4924.37,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,18,CASH_IN,7186.0,112233.87,119419.87,112233.87,0.0,0.0,0.0,0,0,0,legitimate
1,9,CASH_OUT,29792.0,122532.96,0.0,-29792.0,4517.0,3386.25,-1130.75,0,0,0,legitimate
1,12,PAYMENT,436.0,23208.1,0.0,-436.0,0.0,0.0,0.0,1,0,0,legitimate
1,15,CASH_IN,3844741.03,85442.96,3930183.99,85442.96,1419585.66,1334142.7,-85442.96,0,0,0,legitimate
1,10,CASH_OUT,2662734.59,2662734.59,0.0,-2662734.59,14165.62,2930405.33,2916239.71,0,0,1,fraud
1,21,PAYMENT,0.0,7411.57,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,10,PAYMENT,332855.68,28704.04,304151.63,-28704.05,0.0,0.0,0.0,1,0,0,legitimate
2,9,CASH_IN,36427.0,116162.65,152589.65,116162.65,163230.03,47067.38,-116162.65,0,0,0,legitimate
1,1,PAYMENT,152927.0,6926.67,146000.33,-6926.67,0.0,0.0,0.0,1,0,0,legitimate
1,10,PAYMENT,273741.93,1265.0,272476.92,-1265.01,0.0,0.0,0.0,1,0,0,legitimate
2,16,PAYMENT,0.0,4698.86,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,16,TRANSFER,0.0,136101.48,0.0,0.0,4627706.12,4763807.6,136101.48,0,1,0,legitimate
2,9,PAYMENT,16151.0,5274.27,10876.73,-5274.27,0.0,0.0,0.0,1,0,0,legitimate
1,10,PAYMENT,669018.93,12012.89,657006.03,-12012.9,0.0,0.0,0.0,1,0,0,legitimate
2,10,CASH_IN,896.0,186913.48,187809.48,186913.48,64745.67,0.0,-64745.67,0,0,0,legitimate
2,12,CASH_IN,152387.0,115922.75,268309.75,115922.75,247480.66,131557.91,-115922.75,0,0,0,legitimate
1,16,CASH_IN,8910755.7,47371.63,8958127.33,47371.63,205277.62,504624.89,299347.27,0,0,0,legitimate
2,16,PAYMENT,0.0,4902.07,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
1,13,PAYMENT,422753.86,10400.45,412353.41,-10400.45,0.0,0.0,0.0,1,0,0,legitimate
1,14,CASH_OUT,11678.0,104087.53,0.0,-11678.0,135.0,10302.13,10167.13,0,0,0,legitimate
2,24,TRANSFER,127.0,156200.8,0.0,-127.0,0.0,156200.8,156200.8,0,0,0,legitimate
1,13,PAYMENT,21516.0,26553.36,0.0,-21516.0,0.0,0.0,0.0,1,0,0,legitimate
2,10,CASH_IN,108885.13,9892.65,118777.77,9892.64,56034.16,46141.51,-9892.65,0,0,0,legitimate
1,12,PAYMENT,0.0,6674.81,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,20,PAYMENT,0.0,5065.86,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,20,CASH_IN,5988263.37,137273.35,6125536.71,137273.34,3419739.3,3282465.95,-137273.35,0,0,0,legitimate
2,13,CASH_OUT,0.0,76969.0,0.0,0.0,358036.6,435005.6,76969.0,0,1,0,legitimate
2,20,PAYMENT,0.0,7020.06,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,18,TRANSFER,239646.86,565886.31,0.0,-239646.86,1128141.88,1630234.81,502092.93,0,0,0,legitimate
2,19,CASH_IN,3067778.18,43296.59,3111074.77,43296.59,1558649.65,1515353.06,-43296.59,0,0,0,legitimate
2,9,CASH_OUT,2115.0,269382.46,0.0,-2115.0,454440.08,723822.54,269382.46,0,0,0,legitimate
2,10,CASH_OUT,41014.0,338431.58,0.0,-41014.0,0.0,338431.58,338431.58,0,0,0,legitimate
1,9,CASH_IN,2050650.01,191429.01,2242079.02,191429.01,714597.6,523168.59,-191429.01,0,0,0,legitimate
1,16,CASH_OUT,111.0,280135.77,0.0,-111.0,201104.95,506815.99,305711.04,0,0,0,legitimate
1,15,CASH_OUT,27357.0,358491.42,0.0,-27357.0,0.0,358491.42,358491.42,0,0,0,legitimate
1,13,TRANSFER,72122.0,398030.62,0.0,-72122.0,43344.44,441375.05,398030.61,0,0,0,legitimate
1,15,PAYMENT,272776.0,14661.14,258114.86,-14661.14,0.0,0.0,0.0,1,0,0,legitimate
1,18,PAYMENT,72472.0,26289.74,46182.26,-26289.74,0.0,0.0,0.0,1,0,0,legitimate
2,19,TRANSFER,0.0,188344.22,0.0,0.0,1088070.58,1276414.8,188344.22,0,1,0,legitimate
1,15,CASH_OUT,771.0,271046.99,0.0,-771.0,12411.0,283457.99,271046.99,0,0,0,legitimate
2,14,CASH_IN,101327.9,190841.63,292169.54,190841.64,0.0,0.0,0.0,0,0,0,legitimate
2,20,CASH_OUT,10144.0,143561.3,0.0,-10144.0,172176.87,315738.17,143561.3,0,0,0,legitimate
1,11,CASH_IN,2446157.93,71355.27,2517513.2,71355.27,464338.98,400806.08,-63532.9,0,0,0,legitimate
2,18,CASH_IN,436664.43,130771.55,567435.98,130771.55,1001649.03,870877.49,-130771.54,0,0,0,legitimate
4,21,DEBIT,19027.0,3496.15,15530.85,-3496.15,842520.78,846016.94,3496.16,0,0,0,legitimate
2,19,PAYMENT,438675.83,2990.02,435685.81,-2990.02,0.0,0.0,0.0,1,0,0,legitimate
1,16,CASH_IN,1235543.81,247578.34,1483122.15,247578.34,531955.72,284377.38,-247578.34,0,0,0,legitimate
2,12,CASH_OUT,41585.0,228032.88,0.0,-41585.0,0.0,228032.88,228032.88,0,0,0,legitimate
1,15,PAYMENT,0.0,5917.76,0.0,0.0,0.0,0.0,0.0,1,1,0,legitimate
2,15,PAYMENT,17413.0,6087.26,11325.74,-6087.26,0.0,0.0,0.0,1,0,0,legitimate
2,17,PAYMENT,3802.0,7727.21,0.0,-3802.0,0.0,0.0,0.0,1,0,0,legitimate
